"Periodo(MMM DD, AAAA)","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), pesos - 1 año","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), pesos - 5 años","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), pesos - 10 años","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), UVR - 1 año","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), UVR - 5 años","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), UVR - 10 años"
"2022/08/30",10.79,11.78,12.21,2.09,5.23,5.79
"2022/08/31",10.84,11.8,12.21,2.07,5.12,5.68
"2022/09/01",10.94,11.95,12.38,2.15,5.23,5.76
"2022/09/02",10.94,11.88,12.29,2.14,5.21,5.74
"2022/09/05",11.14,12.1,12.46,2.01,5.07,5.68
"2022/09/06",11.36,12.21,12.46,2.03,5.14,5.75
"2022/09/07",11.23,12.15,12.42,1.99,5.08,5.73
"2022/09/08",11.26,12.1,12.34,1.94,5.01,5.7
"2022/09/09",11.23,12.12,12.39,1.89,4.91,5.64
"2022/09/12",11.42,12.35,12.62,1.84,4.87,5.66
"2022/09/13",11.65,12.48,12.71,1.88,4.95,5.73
"2022/09/14",11.58,12.49,12.75,1.79,4.81,5.66
"2022/09/15",11.48,12.38,12.64,1.67,4.62,5.56
"2022/09/16",11.55,12.36,12.59,1.63,4.59,5.59
"2022/09/19",11.6,12.27,12.47,1.56,4.47,5.51
"2022/09/20",11.64,12.34,12.54,1.57,4.51,5.57
"2022/09/21",11.65,12.35,12.56,1.61,4.57,5.61
"2022/09/22",11.56,12.37,12.61,1.63,4.6,5.61
"2022/09/23",11.56,12.4,12.67,1.64,4.62,5.62
"2022/09/26",11.63,12.53,12.84,1.69,4.76,5.81
"2022/09/27",11.64,12.59,12.91,1.76,4.78,5.68
"2022/09/28",11.49,12.5,12.86,1.8,4.83,5.66
"2022/09/29",11.6,12.59,12.94,1.9,4.96,5.72
"2022/09/30",11.4,12.51,12.92,1.87,4.92,5.71
"2022/10/03",11.37,12.46,12.86,1.91,4.97,5.69
"2022/10/04",11.43,12.39,12.76,1.91,4.97,5.7
"2022/10/05",11.63,12.58,12.92,1.86,4.92,5.71
"2022/10/06",11.87,12.92,13.33,2.14,5.18,5.88
"2022/10/07",11.8,12.89,13.33,1.94,5.08,5.85
"2022/10/10",11.93,13.02,13.46,2.01,5.13,5.86
"2022/10/11",12.09,13.16,13.56,1.98,5.12,5.84
"2022/10/12",12.05,13.32,13.86,2.01,5.15,5.84
"2022/10/13",12.08,13.34,13.88,2.15,5.23,5.85
"2022/10/14",12.37,13.62,14.11,2.35,5.25,5.9
"2022/10/18",12.75,13.89,14.26,2.71,5.45,5.99
"2022/10/19",13.14,14.27,14.62,3.33,5.69,6.16
"2022/10/20",13.34,14.7,15.14,3.82,6.17,6.42
"2022/10/21",13.38,14.92,15.43,3.76,6.48,6.75
"2022/10/24",13.38,14.68,15.09,3.78,6.37,6.53
"2022/10/25",12.85,14.08,14.49,3.55,6.03,6.33
"2022/10/26",12.44,13.5,13.83,3.22,5.77,6.17
"2022/10/27",12.44,13.49,13.88,3.1,5.78,6.26
"2022/10/28",12.36,13.51,13.85,2.89,5.64,6.18
"2022/10/31",12.43,13.53,13.93,2.83,5.83,6.37
"2022/11/01",12.73,13.75,14.07,3.02,5.93,6.4
"2022/11/02",12.81,14.04,14.45,3.18,6.09,6.5
"2022/11/03",13.14,14.21,14.53,3.42,6.21,6.59
"2022/11/04",13.12,14.12,14.41,3.59,6.27,6.52
"2022/11/08",12.92,13.95,14.27,3.53,5.99,6.24
"2022/11/09",12.8,13.77,14.06,3.53,5.87,6.02
"2022/11/10",12.65,13.36,13.57,3.4,5.48,5.68
"2022/11/11",12.54,13.29,13.51,3.39,5.5,5.75
"2022/11/15",12.01,13.13,13.34,3.31,5.47,5.73
"2022/11/16",12.08,13.09,13.46,3.4,5.54,5.78
"2022/11/17",12.52,13.48,13.8,3.78,6.04,6.24
"2022/11/18",12.28,13.18,13.52,3.63,6,6.3
"2022/11/21",12.3,13.24,13.6,3.69,5.96,6.33
"2022/11/22",12.22,13.09,13.46,3.58,5.7,6.08
"2022/11/23",11.92,12.89,13.2,3.45,5.59,6.02
"2022/11/24",11.89,12.85,13.17,4.64,5.41,5.91
"2022/11/25",12.06,13.12,13.45,4.57,5.56,6.09
"2022/11/28",12.04,13.19,13.48,4.43,5.48,6.04
"2022/11/29",11.94,13.07,13.33,4.26,5.36,5.97
"2022/11/30",11.93,13,13.23,4.16,5.35,5.94
"2022/12/01",11.79,12.69,12.86,4.18,5.16,5.71
"2022/12/02",11.69,12.11,12.28,3.91,4.92,5.45
"2022/12/05",11.78,12.28,12.46,3.61,4.82,5.39
"2022/12/06",11.75,12.33,12.48,3.82,4.89,5.47
"2022/12/07",11.84,12.57,12.73,3.97,5.11,5.62
"2022/12/09",11.89,12.8,12.96,3.97,5.27,5.75
"2022/12/12",12.07,13.05,13.44,4.07,5.47,5.96
"2022/12/13",11.87,12.88,13.09,4.01,5.29,5.81
"2022/12/14",11.91,12.98,13.24,3.68,5.42,5.98
"2022/12/15",11.87,12.89,13.1,3.72,5.46,5.99
"2022/12/16",11.85,12.83,13.05,3.45,5.34,5.91
"2022/12/19",11.89,12.92,13.16,3.49,5.49,6.02
"2022/12/20",11.9,12.85,13.16,3.61,5.57,6.05
"2022/12/21",11.93,12.78,12.96,3.47,5.68,6.12
"2022/12/22",11.84,12.81,12.99,3.5,5.59,6.05
"2022/12/23",11.75,12.68,12.88,3.13,5.65,6.15
"2022/12/26",11.86,12.63,12.98,3.29,5.6,6.15
"2022/12/27",11.86,12.77,13.17,3.35,5.57,6.14
"2022/12/28",11.89,12.76,13.15,3.5,5.45,6.04
"2022/12/29",11.9,12.83,13.23,3.41,5.48,6.05
"2023/01/02",11.94,13.01,13.36,3.11,5.5,6.13
"2023/01/03",12.18,12.98,13.39,3.05,5.51,6.11
"2023/01/04",12.22,13.1,13.55,2.93,5.54,6.13
"2023/01/05",12.44,13.31,13.69,2.68,5.47,6.11
"2023/01/06",12.36,13.13,13.48,2.72,5.38,6.03
"2023/01/10",12.36,13.02,13.34,2.63,5.42,6.06
"2023/01/11",12.01,12.74,13.02,2.77,5.26,5.89
"2023/01/12",11.92,12.35,12.51,2.52,5.06,5.67
"2023/01/13",11.88,12.09,12.14,2.5,4.92,5.59
"2023/01/16",11.87,12.17,12.15,2.65,4.67,5.28
"2023/01/17",11.96,12.11,12.09,2.52,4.49,4.92
"2023/01/18",11.92,12.36,12.31,2.42,4.61,5.01
"2023/01/19",11.96,12.33,12.48,2.6,4.6,4.97
"2023/01/20",11.86,12.38,12.41,2.45,4.62,5.02
"2023/01/23",11.92,12.46,12.54,2.48,4.67,5.06
"2023/01/24",11.97,12.36,12.5,2.49,4.57,5.02
"2023/01/25",11.93,11.9,12,2.33,4.34,4.85
"2023/01/26",11.95,11.97,12.07,2.08,4.38,4.93
"2023/01/27",11.95,12.11,12.23,2.02,4.5,5.04
"2023/01/30",11.86,12.15,12.28,1.8,4.57,5.13
"2023/01/31",12.02,12.06,12.26,1.96,4.44,5.03
"2023/02/01",11.87,11.92,12.05,1.74,4.38,4.96
"2023/02/02",11.78,11.7,11.76,1.72,4.36,4.89
"2023/02/03",11.88,11.8,11.84,1.73,4.36,4.87
"2023/02/06",11.82,11.79,11.88,1.81,4.47,4.91
"2023/02/07",11.71,11.68,11.8,1.82,4.47,4.87
"2023/02/08",11.67,11.69,11.84,1.96,4.63,4.97
"2023/02/09",11.67,11.77,11.96,2.13,4.68,5
"2023/02/10",11.61,11.9,12.15,2.1,4.68,5.04
"2023/02/13",11.62,12.01,12.3,2.11,4.66,5.06
"2023/02/14",11.66,12,12.28,1.87,4.6,5.02
"2023/02/15",11.72,12.19,12.5,1.9,4.66,5.09
"2023/02/16",11.85,12.42,12.78,2.12,4.77,5.18
"2023/02/17",11.93,12.6,13.01,2.46,4.83,5.23
"2023/02/20",12.16,13.02,13.48,2.78,5.02,5.39
"2023/02/21",12.21,13.08,13.55,2.83,5.21,5.57
"2023/02/22",12.03,12.89,13.39,2.85,5.13,5.46
"2023/02/23",11.91,12.69,13.13,2.67,5.11,5.47
"2023/02/24",11.97,12.76,13.22,2.35,5.16,5.52
"2023/02/27",11.83,12.74,13.25,2.1,5.09,5.48
"2023/02/28",11.87,12.87,13.43,2.1,5.08,5.47
"2023/03/01",11.74,12.79,13.38,2.04,4.98,5.41
"2023/03/02",11.74,12.82,13.4,2.16,4.96,5.4
"2023/03/03",11.47,12.51,13.05,1.97,4.77,5.22
"2023/03/06",11.37,12.18,12.44,1.86,4.61,5.08
"2023/03/07",11.52,12.37,12.59,2.04,4.73,5.16
"2023/03/08",11.33,12.39,12.57,1.92,4.69,5.12
"2023/03/09",11.42,12.3,12.73,1.98,4.76,5.18
"2023/03/10",11.28,12.16,12.44,2.11,4.63,5.07
"2023/03/13",11.12,11.99,12.47,2.2,4.57,4.98
"2023/03/14",11.29,12.23,12.73,2.53,4.68,5.06
"2023/03/15",11.22,12.17,12.74,2.54,4.74,5.09
"2023/03/16",11.21,12.18,12.77,2.58,4.75,5.11
"2023/03/17",10.98,11.93,12.56,2.66,4.66,5.02
"2023/03/21",10.96,11.83,12.48,2.77,4.67,5.02
"2023/03/22",10.91,11.82,12.48,2.89,4.75,5.06
"2023/03/23",10.82,11.53,12.19,2.94,4.61,4.95
"2023/03/24",10.84,11.54,12.18,2.91,4.62,4.97
"2023/03/27",10.92,11.53,12.11,2.83,4.66,4.99
"2023/03/28",10.92,11.6,12.17,2.73,4.75,5.06
"2023/03/29",10.9,11.53,12.07,2.52,4.73,5.06
"2023/03/30",10.91,11.51,12.06,2.5,4.77,5.07
"2023/03/31",10.81,11.46,11.95,2.47,4.67,5
"2023/04/03",10.75,11.17,11.62,2.49,4.45,4.78
"2023/04/04",10.73,11.09,11.51,2.51,4.31,4.64
"2023/04/05",10.75,11.14,11.51,2.26,4.16,4.49
"2023/04/10",10.9,11.42,11.89,2.25,4.16,4.59
"2023/04/11",10.95,11.43,11.86,2.05,4.22,4.63
"2023/04/12",10.87,11.28,11.69,2.15,4.1,4.52
"2023/04/13",10.89,11.2,11.54,2.39,4.13,4.5
"2023/04/14",10.98,11.2,11.5,2.73,4.37,4.74
"2023/04/17",11.02,11.3,11.61,3.17,4.64,4.85
"2023/04/18",11.11,11.24,11.57,3.42,4.59,4.77
"2023/04/19",11.13,11.27,11.61,3.34,4.52,4.71
"2023/04/20",11.14,11.24,11.57,3.19,4.48,4.68
"2023/04/21",11.04,11.19,11.54,3.03,4.46,4.66
"2023/04/24",11.01,11.16,11.48,2.92,4.44,4.66
"2023/04/25",10.97,11.02,11.32,2.98,4.39,4.61
"2023/04/26",11.09,11.17,11.56,3.26,4.44,4.64
"2023/04/27",11.27,11.52,11.92,3.33,4.58,4.8
"2023/04/28",11.25,11.46,11.89,3.3,4.56,4.74
"2023/05/02",11.39,11.68,12.09,3.28,4.67,4.87
"2023/05/03",11.22,11.46,11.84,3.09,4.58,4.78
"2023/05/04",11.11,11.38,11.75,3,4.54,4.75
"2023/05/05",10.96,11.15,11.52,3.15,4.54,4.74
"2023/05/08",10.94,11.05,11.38,3.16,4.51,4.7
"2023/05/09",10.97,11.08,11.4,3.23,4.47,4.69
"2023/05/10",10.9,11.04,11.4,3.31,4.44,4.64
"2023/05/11",10.89,10.99,11.36,3.26,4.41,4.59
"2023/05/12",10.85,10.96,11.32,3.4,4.4,4.57
"2023/05/15",10.76,10.77,11.1,3.51,4.33,4.47
"2023/05/16",10.75,10.74,11.05,3.5,4.33,4.51
"2023/05/17",10.76,10.74,10.99,3.51,4.4,4.6
"2023/05/18",10.84,10.89,11.15,3.52,4.38,4.62
"2023/05/19",10.88,11,11.28,3.62,4.43,4.66
"2023/05/23",10.87,11.09,11.4,3.54,4.43,4.68
"2023/05/24",10.9,11.07,11.36,3.44,4.43,4.65
"2023/05/25",10.9,11.12,11.42,3.49,4.45,4.68
"2023/05/26",10.94,11.14,11.47,3.48,4.47,4.7
"2023/05/29",10.85,10.97,11.25,3.39,4.41,4.63
"2023/05/30",10.82,10.88,11.14,3.36,4.37,4.58
"2023/05/31",10.82,10.87,11.11,3.44,4.34,4.54
"2023/06/01",10.85,10.92,11.17,3.45,4.32,4.49
"2023/06/02",10.76,10.87,11.17,3.62,4.28,4.48
"2023/06/05",10.7,10.72,11,3.63,4.18,4.42
"2023/06/06",10.79,10.72,10.96,3.73,4.22,4.41
"2023/06/07",10.75,10.67,10.91,3.91,4.27,4.44
"2023/06/08",10.54,10.41,10.68,4.12,4.22,4.36
"2023/06/09",10.5,10.33,10.58,4.05,4.17,4.3
"2023/06/13",10.52,10.31,10.53,3.89,4.17,4.3
"2023/06/14",10.52,10.37,10.62,3.85,4.27,4.37
"2023/06/15",10.48,10.43,10.75,3.81,4.3,4.44
"2023/06/16",10.44,10.31,10.63,3.93,4.32,4.44
"2023/06/20",10.31,10.09,10.44,3.75,4.36,4.45
"2023/06/21",10.31,10.07,10.42,4.07,4.36,4.46
"2023/06/22",10.37,10.06,10.37,4.17,4.4,4.48
"2023/06/23",10.43,10.15,10.48,4.23,4.35,4.43
"2023/06/26",10.39,10.04,10.37,4.16,4.2,4.3
"2023/06/27",10.36,10.01,10.35,4.23,4.14,4.24
"2023/06/28",10.38,9.97,10.2,4.1,4.08,4.15
"2023/06/29",10.45,10.08,10.27,4.04,4.1,4.17
"2023/06/30",10.42,9.96,10.15,4.03,3.99,4.13
"2023/07/04",10.45,9.89,10.05,3.9,3.9,4.03
"2023/07/05",10.44,9.89,10.06,3.85,4.03,4.13
"2023/07/06",10.5,10.08,10.3,4,4.17,4.28
"2023/07/07",10.48,10.03,10.24,3.9,4.12,4.25
"2023/07/10",10.38,9.92,10.13,3.86,4.09,4.2
"2023/07/11",10.32,9.79,9.95,3.97,4.06,4.15
"2023/07/12",10.15,9.68,9.8,3.87,3.97,4.04
"2023/07/13",10.05,9.67,9.84,3.85,4,4.06
"2023/07/14",9.92,9.69,9.89,3.83,4.01,4.08
"2023/07/17",9.9,9.81,10.04,3.78,4.01,4.1
"2023/07/18",9.88,9.75,9.98,3.77,4.03,4.1
"2023/07/19",9.93,9.85,10.09,3.93,4.07,4.15
"2023/07/21",9.92,9.88,10.11,3.94,4.06,4.16
"2023/07/24",10.02,9.99,10.24,3.94,4.08,4.17
"2023/07/25",10.14,10.21,10.44,3.99,4.17,4.27
"2023/07/26",10.14,10.15,10.35,3.98,4.11,4.2
"2023/07/27",10.15,10.17,10.38,3.92,4.3,4.36
"2023/07/28",10.21,10.19,10.35,4.06,4.33,4.39
"2023/07/31",9.97,10.02,10.22,4.06,4.26,4.32
"2023/08/01",10.08,10.12,10.31,4.1,4.4,4.45
"2023/08/02",10.07,10.23,10.47,4.11,4.54,4.64
"2023/08/03",10.09,10.36,10.65,4.27,4.6,4.7
"2023/08/04",9.98,10.18,10.45,4.17,4.5,4.6
"2023/08/08",10.03,10.1,10.32,4.16,4.5,4.58
"2023/08/09",10.07,10.19,10.41,3.91,4.43,4.52
"2023/08/10",9.99,10.1,10.31,3.88,4.41,4.5
"2023/08/11",9.92,10.15,10.41,3.83,4.49,4.55
"2023/08/14",9.87,10.25,10.57,3.99,4.49,4.58
"2023/08/15",9.85,10.27,10.61,4.03,4.44,4.54
"2023/08/16",9.85,10.33,10.68,4,4.43,4.56
"2023/08/17",9.78,10.52,10.95,4.04,4.46,4.61
"2023/08/18",9.75,10.54,10.99,4.02,4.4,4.55
"2023/08/22",9.73,10.58,11.05,4.07,4.43,4.58
"2023/08/23",9.65,10.42,10.87,3.97,4.34,4.51
"2023/08/24",9.62,10.38,10.8,3.98,4.31,4.47
"2023/08/25",9.42,10.29,10.79,4,4.31,4.48
"2023/08/28",9.28,10.19,10.71,4.09,4.32,4.47
"2023/08/29",9.36,10.13,10.61,3.99,4.34,4.5
"2023/08/30",9.35,10.11,10.6,4.03,4.29,4.43
"2023/08/31",9.44,10.19,10.7,4.1,4.28,4.41
"2023/09/01",9.56,10.26,10.73,4.07,4.3,4.44
"2023/09/04",9.65,10.33,10.81,4.07,4.33,4.47
"2023/09/05",9.91,10.49,10.9,4.06,4.43,4.56
"2023/09/06",10.02,10.63,11.04,4.01,4.52,4.65
"2023/09/07",9.89,10.5,10.92,3.96,4.49,4.63
"2023/09/08",10.01,10.52,10.87,3.8,4.41,4.56
"2023/09/11",10.18,10.67,10.97,3.63,4.45,4.63
"2023/09/12",10.25,10.69,10.96,3.59,4.45,4.64
"2023/09/13",10.12,10.58,10.85,3.61,4.41,4.58
"2023/09/14",10.12,10.54,10.8,3.62,4.4,4.57
"2023/09/15",10.18,10.61,10.91,3.53,4.47,4.66
"2023/09/18",10.14,10.53,10.85,3.52,4.44,4.68
"2023/09/19",10.23,10.63,10.97,3.59,4.55,4.8
"2023/09/20",10.26,10.68,11.04,3.55,4.56,4.83
"2023/09/21",10.41,10.89,11.31,3.6,4.61,4.87
"2023/09/22",10.39,10.9,11.3,3.6,4.55,4.77
"2023/09/25",10.63,11.22,11.67,3.5,4.65,4.86
"2023/09/26",10.73,11.37,11.83,3.72,4.75,4.94
"2023/09/27",10.87,11.7,12.24,3.78,4.96,5.11
"2023/09/28",10.82,11.69,12.24,3.84,4.96,5.13
"2023/09/29",10.6,11.39,11.87,3.79,4.93,5.07
"2023/10/02",10.63,11.44,11.91,3.75,4.91,5.05
"2023/10/03",10.84,11.69,12.15,3.85,5.03,5.17
"2023/10/04",10.75,11.56,12.02,3.89,4.94,5.08
"2023/10/05",10.79,11.56,11.99,3.83,4.85,5.03
"2023/10/06",11.08,11.81,12.35,3.94,5,5.2
"2023/10/09",11.47,11.71,12.26,3.94,4.96,5.15
"2023/10/10",10.8,11.62,12.07,3.84,4.82,5.04
"2023/10/11",10.73,11.38,11.76,3.64,4.71,4.93
"2023/10/12",11.39,11.27,11.6,3.46,4.6,4.78
"2023/10/13",11.25,11.26,11.66,3.71,4.48,4.74
"2023/10/17",10.97,11.54,11.85,3.78,4.61,4.88
"2023/10/18",11.5,11.53,11.85,3.76,4.74,5
"2023/10/19",11.42,11.44,11.79,3.83,4.64,4.91
"2023/10/20",11.29,11.33,11.71,3.79,4.57,4.84
"2023/10/23",11.35,11.44,11.86,3.84,4.63,4.86
"2023/10/24",11.02,11.66,12.03,3.79,4.75,5
"2023/10/25",11.54,11.58,12.02,3.84,4.76,5
"2023/10/26",10.99,11.57,11.96,3.94,4.77,4.99
"2023/10/27",10.96,11.49,11.84,3.86,4.79,4.98
"2023/10/30",10.9,11.43,11.82,3.88,4.78,4.96
"2023/10/31",10.98,11.38,11.81,3.93,4.77,4.96
"2023/11/01",10.99,11.22,11.57,3.85,4.66,4.86
"2023/11/02",10.86,10.91,11.22,3.76,4.52,4.69
"2023/11/03",10.79,10.75,11.01,3.71,4.41,4.6
"2023/11/07",10.79,10.79,11.08,3.72,4.52,4.71
"2023/11/08",10.62,10.64,10.91,3.65,4.49,4.67
"2023/11/09",10.57,10.57,10.86,3.85,4.64,4.78
"2023/11/10",10.71,10.77,11.09,3.88,4.65,4.78
"2023/11/14",10.64,10.54,10.83,3.96,4.5,4.58
"2023/11/15",10.63,10.49,10.75,4.07,4.47,4.54
"2023/11/16",10.53,10.38,10.67,4.05,4.47,4.54
"2023/11/17",10.49,10.43,10.79,4.04,4.5,4.6
"2023/11/20",10.46,10.38,10.76,3.99,4.48,4.6
"2023/11/21",10.44,10.22,10.57,3.9,4.41,4.51
"2023/11/22",10.42,10.22,10.56,3.9,4.4,4.5
"2023/11/23",10.46,10.34,10.71,3.9,4.43,4.53
"2023/11/24",10.51,10.41,10.81,3.93,4.44,4.55
"2023/11/27",10.79,10.27,10.69,3.82,4.44,4.55
"2023/11/28",10.73,10.22,10.7,3.81,4.42,4.54
"2023/11/29",10.3,10.16,10.58,3.72,4.35,4.5
"2023/11/30",10.38,10.31,10.74,3.68,4.41,4.57
"2023/12/01",10.41,10.34,10.75,3.64,4.38,4.58
"2023/12/04",10.35,10.38,10.73,3.56,4.41,4.63
"2023/12/05",10.56,10.25,10.72,3.54,4.4,4.61
"2023/12/06",10.5,10.18,10.65,3.55,4.34,4.58
"2023/12/07",10.48,10.21,10.71,3.56,4.42,4.67
"2023/12/11",10.51,10.32,10.85,3.63,4.46,4.71
"2023/12/12",10.56,10.37,10.88,3.69,4.45,4.69
"2023/12/13",10.45,10.24,10.73,3.63,4.32,4.56
"2023/12/14",10.24,9.95,10.37,3.45,4.19,4.38
"2023/12/15",10.22,9.93,10.37,3.51,4.2,4.37
"2023/12/18",10.16,9.86,10.32,3.46,4.17,4.35
"2023/12/19",10.12,9.76,10.14,3.42,4.02,4.17
"2023/12/20",10.07,9.64,10,3.34,3.92,4.07
"2023/12/21",10.07,9.66,10.07,3.18,3.76,3.91
"2023/12/22",10.06,9.6,9.94,3.06,3.55,3.82
"2023/12/26",9.96,9.69,10.04,3.01,3.72,3.96
"2023/12/27",10.2,9.58,9.92,2.93,3.69,3.92
"2023/12/28",10.06,9.59,9.94,2.96,3.75,3.97
"2024/01/02",10.08,9.69,10.08,2.93,3.88,4.08
"2024/01/03",10.13,9.71,10.16,2.88,3.88,4.11
"2024/01/04",10.07,9.72,10.21,2.87,3.87,4.13
"2024/01/05",10.05,9.67,10.13,2.75,3.81,4.1
"2024/01/09",10.04,9.57,10.06,2.58,3.79,4.08
"2024/01/10",9.82,9.38,9.87,2.61,3.79,4.07
"2024/01/11",9.82,9.3,9.74,2.58,3.84,4.1
"2024/01/12",9.77,9.22,9.65,2.61,3.79,4.07
"2024/01/15",9.75,9.19,9.61,2.59,3.74,4.04
"2024/01/16",9.73,9.21,9.62,2.61,3.79,4.07
"2024/01/17",9.74,9.28,9.74,2.65,3.88,4.18
"2024/01/18",9.72,9.29,9.72,2.64,3.87,4.17
"2024/01/19",9.77,9.35,9.83,2.56,3.93,4.23
"2024/01/22",9.7,9.27,9.73,2.48,3.95,4.24
"2024/01/23",9.67,9.28,9.76,2.46,3.96,4.26
"2024/01/24",9.65,9.25,9.72,2.38,3.92,4.21
"2024/01/25",9.56,9.22,9.7,2.35,3.92,4.2
"2024/01/26",9.54,9.23,9.73,2.32,3.95,4.24
"2024/01/29",9.49,9.2,9.73,2.23,3.92,4.22
"2024/01/30",9.45,9.16,9.72,2.2,3.91,4.22
"2024/01/31",9.37,9.06,9.62,2.17,3.92,4.26
"2024/02/01",9.34,9,9.54,2.2,3.86,4.2
"2024/02/02",9.45,9.28,9.85,2.18,3.98,4.37
"2024/02/05",9.53,9.46,10.14,2.28,4.1,4.48
"2024/02/06",9.46,9.3,9.95,2.23,3.93,4.34
"2024/02/07",9.38,9.23,9.86,2.28,3.89,4.31
"2024/02/08",9.34,9.29,9.96,2.23,3.96,4.36
"2024/02/09",9.41,9.18,9.8,2.26,3.92,4.33
"2024/02/12",9.44,9.22,9.8,2.25,3.93,4.33
"2024/02/13",9.51,9.32,9.93,2.26,3.98,4.39
"2024/02/14",9.5,9.3,9.87,2.22,3.93,4.34
"2024/02/15",9.41,9.2,9.78,2.14,3.9,4.32
"2024/02/16",9.36,9.17,9.79,2.1,3.88,4.3
"2024/02/19",9.37,9.17,9.79,2.05,3.86,4.28
"2024/02/20",9.39,9.18,9.82,2.04,3.85,4.28
"2024/02/21",9.34,9.25,9.9,2.09,3.9,4.32
"2024/02/22",9.48,9.31,9.99,2.13,4,4.41
"2024/02/23",9.35,9.34,10.03,2.24,4.07,4.45
"2024/02/26",9.42,9.33,10.05,2.34,4.18,4.53
"2024/02/27",9.36,9.35,10.1,2.38,4.19,4.52
"2024/02/28",9.29,9.38,10.17,2.44,4.22,4.56
"2024/02/29",9.33,9.41,10.07,2.45,4.15,4.5
"2024/03/01",9.35,9.32,10.05,2.65,4.16,4.5
"2024/03/04",9.57,9.35,10.05,2.51,4.26,4.58
"2024/03/05",9.37,9.35,10.03,2.56,4.21,4.55
"2024/03/06",9.36,9.43,10.11,2.56,4.31,4.63
"2024/03/07",9.32,9.37,10.04,2.67,4.22,4.56
"2024/03/08",9.32,9.4,10.06,2.54,4.17,4.5
"2024/03/11",9.32,9.46,10.13,2.53,4.25,4.57
"2024/03/12",9.36,9.55,10.24,2.59,4.3,4.61
"2024/03/13",9.32,9.53,10.23,2.57,4.35,4.63
"2024/03/14",9.36,9.63,10.32,2.72,4.56,4.77
"2024/03/15",9.3,9.6,10.32,2.73,4.57,4.77
"2024/03/18",9.31,9.69,10.41,2.82,4.63,4.83
"2024/03/19",9.17,9.61,10.31,2.74,4.47,4.72
"2024/03/20",9.1,9.59,10.27,2.7,4.38,4.6
"2024/03/21",8.99,9.57,10.25,2.72,4.45,4.67
"2024/03/22",8.95,9.56,10.24,2.75,4.53,4.72
"2024/03/26",9,9.64,10.35,2.72,4.67,4.84
"2024/03/27",9.04,9.63,10.32,2.78,4.57,4.76
"2024/04/01",9.08,9.75,10.49,2.88,4.71,4.88
"2024/04/02",9.2,9.95,10.7,2.97,4.89,5.04
"2024/04/03",9.28,9.93,10.62,3.05,4.89,5.07
"2024/04/04",9.33,9.86,10.41,2.93,4.81,5
"2024/04/05",9.38,9.83,10.38,3.02,4.78,4.95
"2024/04/08",9.6,10.06,10.61,3.24,4.93,5.1
"2024/04/09",9.61,10.1,10.66,3.31,4.85,5.02
"2024/04/10",9.86,10.42,10.99,3.47,4.95,5.13
"2024/04/11",9.91,10.65,11.21,3.5,5.07,5.23
"2024/04/12",9.96,10.4,11.02,3.62,4.98,5.14
"2024/04/15",9.97,10.62,11.23,3.65,5.07,5.2
"2024/04/16",10.21,10.82,11.46,3.95,5.23,5.39
"2024/04/17",10.03,10.66,11.27,3.86,5.24,5.39
"2024/04/18",9.99,10.64,11.25,3.85,5.29,5.46
"2024/04/19",9.88,10.4,10.96,3.74,5.21,5.38
"2024/04/22",9.74,10.27,10.82,3.72,5.15,5.33
"2024/04/23",9.75,10.21,10.75,3.61,5.1,5.27
"2024/04/24",9.79,10.34,10.92,3.73,5.14,5.29
"2024/04/25",9.87,10.49,11.07,3.77,5.18,5.34
"2024/04/26",9.82,10.41,10.98,3.74,5.24,5.39
"2024/04/29",9.8,10.23,10.81,3.7,5.13,5.3
"2024/04/30",9.86,10.22,10.81,3.76,5.18,5.34
"2024/05/02",9.87,10.14,10.76,3.8,5.19,5.34
"2024/05/03",9.82,10.16,10.75,3.77,5.2,5.36
"2024/05/06",9.79,10.19,10.83,3.97,5.28,5.41
"2024/05/07",9.7,10.08,10.71,4.03,5.26,5.4
"2024/05/08",9.69,10.05,10.69,4.17,5.3,5.45
"2024/05/09",9.67,10.15,10.88,4.17,5.41,5.55
"2024/05/10",9.71,10.32,11.09,4.37,5.6,5.74
"2024/05/14",9.69,10.3,11.03,4.29,5.57,5.71
"2024/05/15",9.59,10.12,10.83,4.28,5.42,5.52
"2024/05/16",9.57,10,10.7,4.36,5.37,5.47
"2024/05/17",9.58,10.04,10.76,4.34,5.33,5.44
"2024/05/20",9.64,10.15,10.87,4.32,5.4,5.52
"2024/05/21",9.61,10.13,10.92,4.25,5.43,5.55
"2024/05/22",9.62,10.19,10.97,4.26,5.35,5.51
"2024/05/23",9.66,10.29,11.1,4.23,5.36,5.49
"2024/05/24",9.78,10.35,11.17,4.77,5.44,5.53
"2024/05/27",9.7,10.4,11.25,4.36,5.44,5.56
"2024/05/28",9.71,10.47,11.24,4.46,5.46,5.55
"2024/05/29",9.72,10.52,11.29,4.44,5.42,5.52
"2024/05/30",9.69,10.55,11.34,4.4,5.39,5.48
"2024/05/31",9.67,10.52,11.19,4.38,5.34,5.45
"2024/06/04",9.72,10.26,11.17,4.35,5.26,5.37
"2024/06/05",9.76,10.25,11.16,4.32,5.33,5.44
