Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
10/23/1987,1.09483742685398,1.80807905615115,1.5009156088328,-0.169094985276904,1.2406598120722,0.899432237778012
10/30/1987,1.16746308039885,1.83911455426551,1.57030751702965,-0.135003035533574,1.3016082065443,0.902904156662012
11/06/1987,1.19463966377017,1.77619916523824,1.59368291704097,-0.10536117471847,1.33994723969385,0.905871423991565
11/13/1987,1.18865294467872,1.67628056638895,1.58297159596076,-0.081431566574796,1.35549045942575,0.908293702288416
11/20/1987,1.16260004247652,1.58877230410101,1.55144887784715,-0.0637026619659581,1.34908289188444,0.910152651995595
11/27/1987,1.12391354913162,1.53944633429302,1.50620376371697,-0.0516228376301574,1.32243042965237,0.911448258072864
12/04/1987,1.07941930008595,1.53001270148419,1.45300462470978,-0.0441210582047125,1.27771784122731,0.912198126374892
12/11/1987,1.02318772475867,1.52089431500185,1.38496301693898,-0.0399812049841217,1.21737619783304,0.912436234607979
12/18/1987,0.955663224152757,1.48601318334299,1.30243837306273,-0.0380646678417186,1.14404515805976,0.912213574728001
12/25/1987,0.87157511576372,1.39870340772595,1.20061460785153,-0.0375969496433062,1.06047588675876,0.911597421598658
01/01/1988,0.774491637756393,1.26163166656462,1.08370952737787,-0.0380499368287133,0.969664160528523,0.910665322536911
01/08/1988,0.670370679067855,1.09522652636145,0.95836960414317,-0.0389681444952153,0.874412217079707,0.909499586825477
01/15/1988,0.56920264056127,0.930180053836637,0.835281751555784,-0.0401099760343761,0.777606290647895,0.908190497836619
01/22/1988,0.473861027938451,0.780781083281777,0.71804825059639,-0.0415826985254166,0.681534906836176,0.906821022223757
01/29/1988,0.387489946064672,0.658916343207905,0.611096463277244,-0.0437852022553429,0.588102159761286,0.905467171655211
02/05/1988,0.310214020715386,0.563064506255107,0.51592682240638,-0.047180431492142,0.499200255843811,0.904199901051054
02/12/1988,0.243780520415545,0.48815259086124,0.434893383999044,-0.0520752127166141,0.416226995661535,0.903080843353518
02/19/1988,0.189804893853626,0.43143954882863,0.370968153046588,-0.058902381056821,0.340498329584633,0.902162458294528
02/26/1988,0.149439733711998,0.38756382285168,0.325262261356755,-0.0675161777405517,0.273273043956127,0.901488411217363
03/04/1988,0.125915486413411,0.35682020168339,0.300446168854326,-0.0774908533255949,0.215315706660023,0.901092558098861
03/11/1988,0.120063703238727,0.343419462847718,0.296291733302383,-0.0881971670173349,0.167103446036056,0.900998442802531
03/18/1988,0.131484665174333,0.350863529060063,0.311254589686668,-0.0990009343415285,0.128745537013184,0.901218717791535
03/25/1988,0.154041199998393,0.37624821656236,0.338241070483282,-0.109328244733829,0.0997465028856181,0.901753748922184
04/01/1988,0.184857905139001,0.420525439621537,0.373565989000406,-0.118698152600946,0.0794828519726684,0.90259349121663
04/08/1988,0.219065103952516,0.476643070978308,0.411841324338998,-0.126789106597815,0.0670064601242862,0.903721127084145
04/15/1988,0.249776035140249,0.532513274948136,0.446185748243753,-0.133574521521416,0.0612578276027445,0.905109316500825
