date;Valor_Real;Valor_Predicho;Modelo;Tipo_Mercado;Periodo;Version
20/07/2016;1,1013;1,1013;MLP;EUR;Training;Trial_11
21/07/2016;1,1023;1,1023;MLP;EUR;Training;Trial_11
22/07/2016;1,0973;1,0973;MLP;EUR;Training;Trial_11
25/07/2016;1,099;1,099;MLP;EUR;Training;Trial_11
26/07/2016;1,0986;1,0986;MLP;EUR;Training;Trial_11
27/07/2016;1,1055;1,1055;MLP;EUR;Training;Trial_11
28/07/2016;1,1074;1,1074;MLP;EUR;Training;Trial_11
29/07/2016;1,117;1,117;MLP;EUR;Training;Trial_11
1/08/2016;1,1159;1,1159;MLP;EUR;Training;Trial_11
2/08/2016;1,1225;1,1225;MLP;EUR;Training;Trial_11
3/08/2016;1,1147;1,1147;MLP;EUR;Training;Trial_11
4/08/2016;1,1128;1,1128;MLP;EUR;Training;Trial_11
5/08/2016;1,1085;1,1085;MLP;EUR;Training;Trial_11
8/08/2016;1,109;1,109;MLP;EUR;Training;Trial_11
9/08/2016;1,1117;1,1117;MLP;EUR;Training;Trial_11
10/08/2016;1,1174;1,1174;MLP;EUR;Training;Trial_11
11/08/2016;1,1135;1,1135;MLP;EUR;Training;Trial_11
12/08/2016;1,1158;1,1158;MLP;EUR;Training;Trial_11
15/08/2016;1,1183;1,1183;MLP;EUR;Training;Trial_11
16/08/2016;1,1276;1,1276;MLP;EUR;Training;Trial_11
17/08/2016;1,1286;1,1286;MLP;EUR;Training;Trial_11
18/08/2016;1,1352;1,1352;MLP;EUR;Training;Trial_11
19/08/2016;1,1325;1,1325;MLP;EUR;Training;Trial_11
22/08/2016;1,1315;1,1315;MLP;EUR;Training;Trial_11
23/08/2016;1,1303;1,1303;MLP;EUR;Training;Trial_11
24/08/2016;1,1261;1,1261;MLP;EUR;Training;Trial_11
25/08/2016;1,1279;1,1279;MLP;EUR;Training;Trial_11
26/08/2016;1,1195;1,1195;MLP;EUR;Training;Trial_11
29/08/2016;1,1188;1,1188;MLP;EUR;Training;Trial_11
30/08/2016;1,1141;1,1141;MLP;EUR;Training;Trial_11
31/08/2016;1,1156;1,1156;MLP;EUR;Training;Trial_11
1/09/2016;1,1196;1,1196;MLP;EUR;Training;Trial_11
2/09/2016;1,1153;1,1153;MLP;EUR;Training;Trial_11
6/09/2016;1,1252;1,1252;MLP;EUR;Training;Trial_11
7/09/2016;1,1237;1,1237;MLP;EUR;Training;Trial_11
8/09/2016;1,1258;1,1258;MLP;EUR;Training;Trial_11
9/09/2016;1,1229;1,1229;MLP;EUR;Training;Trial_11
12/09/2016;1,1232;1,1232;MLP;EUR;Training;Trial_11
13/09/2016;1,1217;1,1217;MLP;EUR;Training;Trial_11
14/09/2016;1,1249;1,1249;MLP;EUR;Training;Trial_11
15/09/2016;1,1241;1,1241;MLP;EUR;Training;Trial_11
16/09/2016;1,1153;1,1153;MLP;EUR;Training;Trial_11
19/09/2016;1,1173;1,1173;MLP;EUR;Training;Trial_11
20/09/2016;1,1152;1,1152;MLP;EUR;Training;Trial_11
21/09/2016;1,1185;1,1185;MLP;EUR;Training;Trial_11
22/09/2016;1,1207;1,1207;MLP;EUR;Training;Trial_11
23/09/2016;1,1222;1,1222;MLP;EUR;Training;Trial_11
26/09/2016;1,1253;1,1253;MLP;EUR;Training;Trial_11
27/09/2016;1,1213;1,1213;MLP;EUR;Training;Trial_11
28/09/2016;1,1214;1,1214;MLP;EUR;Training;Trial_11
29/09/2016;1,1221;1,1221;MLP;EUR;Training;Trial_11
30/09/2016;1,1238;1,1238;MLP;EUR;Training;Trial_11
3/10/2016;1,1209;1,1209;MLP;EUR;Training;Trial_11
4/10/2016;1,1202;1,1202;MLP;EUR;Training;Trial_11
5/10/2016;1,1202;1,1202;MLP;EUR;Training;Trial_11
6/10/2016;1,1149;1,1149;MLP;EUR;Training;Trial_11
7/10/2016;1,1199;1,1199;MLP;EUR;Training;Trial_11
10/10/2016;1,1137;1,1137;MLP;EUR;Training;Trial_11
11/10/2016;1,1053;1,1053;MLP;EUR;Training;Trial_11
12/10/2016;1,1006;1,1006;MLP;EUR;Training;Trial_11
13/10/2016;1,1056;1,1056;MLP;EUR;Training;Trial_11
14/10/2016;1,0969;1,0969;MLP;EUR;Training;Trial_11
17/10/2016;1,0997;1,0997;MLP;EUR;Training;Trial_11
18/10/2016;1,0978;1,0978;MLP;EUR;Training;Trial_11
19/10/2016;1,0972;1,0972;MLP;EUR;Training;Trial_11
20/10/2016;1,0928;1,0928;MLP;EUR;Training;Trial_11
21/10/2016;1,0882;1,0882;MLP;EUR;Training;Trial_11
24/10/2016;1,088;1,088;MLP;EUR;Training;Trial_11
25/10/2016;1,0886;1,0886;MLP;EUR;Training;Trial_11
26/10/2016;1,0907;1,0907;MLP;EUR;Training;Trial_11
27/10/2016;1,0894;1,0894;MLP;EUR;Training;Trial_11
28/10/2016;1,0983;1,0983;MLP;EUR;Training;Trial_11
31/10/2016;1,0979;1,0979;MLP;EUR;Training;Trial_11
1/11/2016;1,1053;1,1053;MLP;EUR;Training;Trial_11
2/11/2016;1,1094;1,1094;MLP;EUR;Training;Trial_11
3/11/2016;1,1103;1,1103;MLP;EUR;Training;Trial_11
4/11/2016;1,1135;1,1135;MLP;EUR;Training;Trial_11
7/11/2016;1,1038;1,1038;MLP;EUR;Training;Trial_11
8/11/2016;1,1023;1,1023;MLP;EUR;Training;Trial_11
9/11/2016;1,0909;1,0909;MLP;EUR;Training;Trial_11
10/11/2016;1,0889;1,0889;MLP;EUR;Training;Trial_11
11/11/2016;1,085;1,085;MLP;EUR;Training;Trial_11
14/11/2016;1,0734;1,0734;MLP;EUR;Training;Trial_11
15/11/2016;1,072;1,072;MLP;EUR;Training;Trial_11
16/11/2016;1,0685;1,0685;MLP;EUR;Training;Trial_11
17/11/2016;1,0625;1,0625;MLP;EUR;Training;Trial_11
18/11/2016;1,0585;1,0585;MLP;EUR;Training;Trial_11
21/11/2016;1,0627;1,0627;MLP;EUR;Training;Trial_11
22/11/2016;1,0624;1,0624;MLP;EUR;Training;Trial_11
23/11/2016;1,0556;1,0556;MLP;EUR;Training;Trial_11
25/11/2016;1,0584;1,0584;MLP;EUR;Training;Trial_11
28/11/2016;1,0613;1,0613;MLP;EUR;Training;Trial_11
29/11/2016;1,0647;1,0647;MLP;EUR;Training;Trial_11
30/11/2016;1,0585;1,0585;MLP;EUR;Training;Trial_11
1/12/2016;1,066;1,066;MLP;EUR;Training;Trial_11
2/12/2016;1,067;1,067;MLP;EUR;Training;Trial_11
5/12/2016;1,0762;1,0762;MLP;EUR;Training;Trial_11
6/12/2016;1,0717;1,0717;MLP;EUR;Training;Trial_11
7/12/2016;1,0751;1,0751;MLP;EUR;Training;Trial_11
8/12/2016;1,0615;1,0615;MLP;EUR;Training;Trial_11
9/12/2016;1,0559;1,0559;MLP;EUR;Training;Trial_11
12/12/2016;1,0634;1,0634;MLP;EUR;Training;Trial_11
13/12/2016;1,0625;1,0625;MLP;EUR;Training;Trial_11
14/12/2016;1,0535;1,0535;MLP;EUR;Training;Trial_11
15/12/2016;1,0412;1,0412;MLP;EUR;Training;Trial_11
16/12/2016;1,0447;1,0447;MLP;EUR;Training;Trial_11
19/12/2016;1,0402;1,0402;MLP;EUR;Training;Trial_11
20/12/2016;1,0385;1,0385;MLP;EUR;Training;Trial_11
21/12/2016;1,0423;1,0423;MLP;EUR;Training;Trial_11
22/12/2016;1,0435;1,0435;MLP;EUR;Training;Trial_11
23/12/2016;1,0454;1,0454;MLP;EUR;Training;Trial_11
27/12/2016;1,0455;1,0455;MLP;EUR;Training;Trial_11
28/12/2016;1,0407;1,0407;MLP;EUR;Training;Trial_11
29/12/2016;1,049;1,049;MLP;EUR;Training;Trial_11
30/12/2016;1,0513;1,0513;MLP;EUR;Training;Trial_11
3/01/2017;1,0404;1,0404;MLP;EUR;Training;Trial_11
4/01/2017;1,0486;1,0486;MLP;EUR;Training;Trial_11
5/01/2017;1,0603;1,0603;MLP;EUR;Training;Trial_11
6/01/2017;1,053;1,053;MLP;EUR;Training;Trial_11
9/01/2017;1,0572;1,0572;MLP;EUR;Training;Trial_11
10/01/2017;1,0553;1,0553;MLP;EUR;Training;Trial_11
11/01/2017;1,058;1,058;MLP;EUR;Training;Trial_11
12/01/2017;1,061;1,061;MLP;EUR;Training;Trial_11
13/01/2017;1,0641;1,0641;MLP;EUR;Training;Trial_11
17/01/2017;1,0712;1,0712;MLP;EUR;Training;Trial_11
18/01/2017;1,063;1,063;MLP;EUR;Training;Trial_11
19/01/2017;1,0663;1,0663;MLP;EUR;Training;Trial_11
20/01/2017;1,0699;1,0699;MLP;EUR;Training;Trial_11
23/01/2017;1,0761;1,0761;MLP;EUR;Training;Trial_11
24/01/2017;1,073;1,073;MLP;EUR;Training;Trial_11
25/01/2017;1,0744;1,0744;MLP;EUR;Training;Trial_11
26/01/2017;1,068;1,068;MLP;EUR;Training;Trial_11
27/01/2017;1,0694;1,0694;MLP;EUR;Training;Trial_11
30/01/2017;1,0692;1,0692;MLP;EUR;Training;Trial_11
31/01/2017;1,0795;1,0795;MLP;EUR;Training;Trial_11
1/02/2017;1,0767;1,0767;MLP;EUR;Training;Trial_11
2/02/2017;1,0758;1,0758;MLP;EUR;Training;Trial_11
3/02/2017;1,0781;1,0781;MLP;EUR;Training;Trial_11
6/02/2017;1,0749;1,0749;MLP;EUR;Training;Trial_11
7/02/2017;1,068;1,068;MLP;EUR;Training;Trial_11
8/02/2017;1,0697;1,0697;MLP;EUR;Training;Trial_11
9/02/2017;1,0654;1,0654;MLP;EUR;Training;Trial_11
10/02/2017;1,0638;1,0638;MLP;EUR;Training;Trial_11
13/02/2017;1,0597;1,0597;MLP;EUR;Training;Trial_11
14/02/2017;1,0577;1,0577;MLP;EUR;Training;Trial_11
15/02/2017;1,0598;1,0598;MLP;EUR;Training;Trial_11
16/02/2017;1,0672;1,0672;MLP;EUR;Training;Trial_11
17/02/2017;1,0611;1,0611;MLP;EUR;Training;Trial_11
21/02/2017;1,0535;1,0535;MLP;EUR;Training;Trial_11
22/02/2017;1,0555;1,0555;MLP;EUR;Training;Trial_11
23/02/2017;1,0579;1,0579;MLP;EUR;Training;Trial_11
24/02/2017;1,056;1,056;MLP;EUR;Training;Trial_11
27/02/2017;1,0585;1,0585;MLP;EUR;Training;Trial_11
28/02/2017;1,0575;1,0575;MLP;EUR;Training;Trial_11
1/03/2017;1,0546;1,0546;MLP;EUR;Training;Trial_11
2/03/2017;1,0506;1,0506;MLP;EUR;Training;Trial_11
3/03/2017;1,062;1,062;MLP;EUR;Training;Trial_11
6/03/2017;1,0578;1,0578;MLP;EUR;Training;Trial_11
7/03/2017;1,0565;1,0565;MLP;EUR;Training;Trial_11
8/03/2017;1,0539;1,0539;MLP;EUR;Training;Trial_11
9/03/2017;1,0575;1,0575;MLP;EUR;Training;Trial_11
10/03/2017;1,0669;1,0669;MLP;EUR;Training;Trial_11
13/03/2017;1,0653;1,0653;MLP;EUR;Training;Trial_11
14/03/2017;1,0602;1,0602;MLP;EUR;Training;Trial_11
15/03/2017;1,0732;1,0732;MLP;EUR;Training;Trial_11
16/03/2017;1,0764;1,0764;MLP;EUR;Training;Trial_11
17/03/2017;1,0736;1,0736;MLP;EUR;Training;Trial_11
20/03/2017;1,0737;1,0737;MLP;EUR;Training;Trial_11
21/03/2017;1,0808;1,0808;MLP;EUR;Training;Trial_11
22/03/2017;1,0795;1,0795;MLP;EUR;Training;Trial_11
23/03/2017;1,078;1,078;MLP;EUR;Training;Trial_11
24/03/2017;1,0797;1,0797;MLP;EUR;Training;Trial_11
27/03/2017;1,0864;1,0864;MLP;EUR;Training;Trial_11
28/03/2017;1,0812;1,0812;MLP;EUR;Training;Trial_11
29/03/2017;1,0766;1,0766;MLP;EUR;Training;Trial_11
30/03/2017;1,0674;1,0674;MLP;EUR;Training;Trial_11
31/03/2017;1,0649;1,0649;MLP;EUR;Training;Trial_11
3/04/2017;1,0668;1,0668;MLP;EUR;Training;Trial_11
4/04/2017;1,0672;1,0672;MLP;EUR;Training;Trial_11
5/04/2017;1,0662;1,0662;MLP;EUR;Training;Trial_11
6/04/2017;1,0642;1,0642;MLP;EUR;Training;Trial_11
7/04/2017;1,0588;1,0588;MLP;EUR;Training;Trial_11
10/04/2017;1,0593;1,0593;MLP;EUR;Training;Trial_11
11/04/2017;1,0602;1,0602;MLP;EUR;Training;Trial_11
12/04/2017;1,0664;1,0664;MLP;EUR;Training;Trial_11
13/04/2017;1,0612;1,0612;MLP;EUR;Training;Trial_11
17/04/2017;1,064;1,064;MLP;EUR;Training;Trial_11
18/04/2017;1,0732;1,0732;MLP;EUR;Training;Trial_11
19/04/2017;1,0709;1,0709;MLP;EUR;Training;Trial_11
20/04/2017;1,0714;1,0714;MLP;EUR;Training;Trial_11
21/04/2017;1,0726;1,0726;MLP;EUR;Training;Trial_11
24/04/2017;1,0867;1,0867;MLP;EUR;Training;Trial_11
25/04/2017;1,0925;1,0925;MLP;EUR;Training;Trial_11
26/04/2017;1,0903;1,0903;MLP;EUR;Training;Trial_11
27/04/2017;1,0872;1,0872;MLP;EUR;Training;Trial_11
28/04/2017;1,0895;1,0895;MLP;EUR;Training;Trial_11
1/05/2017;1,0898;1,0898;MLP;EUR;Training;Trial_11
2/05/2017;1,0927;1,0927;MLP;EUR;Training;Trial_11
3/05/2017;1,0882;1,0882;MLP;EUR;Training;Trial_11
4/05/2017;1,0984;1,0984;MLP;EUR;Training;Trial_11
5/05/2017;1,0995;1,0995;MLP;EUR;Training;Trial_11
8/05/2017;1,0922;1,0922;MLP;EUR;Training;Trial_11
9/05/2017;1,0872;1,0872;MLP;EUR;Training;Trial_11
10/05/2017;1,0866;1,0866;MLP;EUR;Training;Trial_11
11/05/2017;1,0861;1,0861;MLP;EUR;Training;Trial_11
12/05/2017;1,0928;1,0928;MLP;EUR;Training;Trial_11
15/05/2017;1,0973;1,0973;MLP;EUR;Training;Trial_11
16/05/2017;1,1082;1,1082;MLP;EUR;Training;Trial_11
17/05/2017;1,1158;1,1158;MLP;EUR;Training;Trial_11
18/05/2017;1,1101;1,1101;MLP;EUR;Training;Trial_11
19/05/2017;1,1204;1,1204;MLP;EUR;Training;Trial_11
22/05/2017;1,1236;1,1236;MLP;EUR;Training;Trial_11
23/05/2017;1,1182;1,1182;MLP;EUR;Training;Trial_11
24/05/2017;1,1217;1,1217;MLP;EUR;Training;Trial_11
25/05/2017;1,1209;1,1209;MLP;EUR;Training;Trial_11
26/05/2017;1,1182;1,1182;MLP;EUR;Training;Trial_11
30/05/2017;1,1183;1,1183;MLP;EUR;Training;Trial_11
31/05/2017;1,1241;1,1241;MLP;EUR;Training;Trial_11
1/06/2017;1,1211;1,1211;MLP;EUR;Training;Trial_11
2/06/2017;1,128;1,128;MLP;EUR;Training;Trial_11
5/06/2017;1,1252;1,1252;MLP;EUR;Training;Trial_11
6/06/2017;1,1275;1,1275;MLP;EUR;Training;Trial_11
7/06/2017;1,1255;1,1255;MLP;EUR;Training;Trial_11
8/06/2017;1,1212;1,1212;MLP;EUR;Training;Trial_11
9/06/2017;1,1192;1,1192;MLP;EUR;Training;Trial_11
12/06/2017;1,12;1,12;MLP;EUR;Training;Trial_11
13/06/2017;1,1214;1,1214;MLP;EUR;Training;Trial_11
14/06/2017;1,1217;1,1217;MLP;EUR;Training;Trial_11
15/06/2017;1,1143;1,1143;MLP;EUR;Training;Trial_11
16/06/2017;1,1197;1,1197;MLP;EUR;Training;Trial_11
19/06/2017;1,1148;1,1148;MLP;EUR;Training;Trial_11
20/06/2017;1,1134;1,1134;MLP;EUR;Training;Trial_11
21/06/2017;1,1166;1,1166;MLP;EUR;Training;Trial_11
22/06/2017;1,115;1,115;MLP;EUR;Training;Trial_11
23/06/2017;1,1192;1,1192;MLP;EUR;Training;Trial_11
26/06/2017;1,1179;1,1179;MLP;EUR;Training;Trial_11
27/06/2017;1,1337;1,1337;MLP;EUR;Training;Trial_11
28/06/2017;1,1376;1,1376;MLP;EUR;Training;Trial_11
29/06/2017;1,144;1,144;MLP;EUR;Training;Trial_11
30/06/2017;1,1423;1,1423;MLP;EUR;Training;Trial_11
3/07/2017;1,136;1,136;MLP;EUR;Training;Trial_11
5/07/2017;1,1352;1,1352;MLP;EUR;Training;Trial_11
6/07/2017;1,1422;1,1422;MLP;EUR;Training;Trial_11
7/07/2017;1,14;1,14;MLP;EUR;Training;Trial_11
10/07/2017;1,1399;1,1399;MLP;EUR;Training;Trial_11
11/07/2017;1,1465;1,1465;MLP;EUR;Training;Trial_11
12/07/2017;1,141;1,141;MLP;EUR;Training;Trial_11
13/07/2017;1,1395;1,1395;MLP;EUR;Training;Trial_11
14/07/2017;1,1467;1,1467;MLP;EUR;Training;Trial_11
17/07/2017;1,1478;1,1478;MLP;EUR;Training;Trial_11
18/07/2017;1,1552;1,1552;MLP;EUR;Training;Trial_11
19/07/2017;1,1514;1,1514;MLP;EUR;Training;Trial_11
20/07/2017;1,1629;1,1629;MLP;EUR;Training;Trial_11
21/07/2017;1,1661;1,1661;MLP;EUR;Training;Trial_11
24/07/2017;1,1638;1,1638;MLP;EUR;Training;Trial_11
25/07/2017;1,1651;1,1651;MLP;EUR;Training;Trial_11
26/07/2017;1,1732;1,1732;MLP;EUR;Training;Trial_11
27/07/2017;1,1676;1,1676;MLP;EUR;Training;Trial_11
28/07/2017;1,175;1,175;MLP;EUR;Training;Trial_11
31/07/2017;1,184;1,184;MLP;EUR;Training;Trial_11
1/08/2017;1,1801;1,1801;MLP;EUR;Training;Trial_11
2/08/2017;1,1854;1,1854;MLP;EUR;Training;Trial_11
3/08/2017;1,1868;1,1868;MLP;EUR;Training;Trial_11
4/08/2017;1,1768;1,1768;MLP;EUR;Training;Trial_11
7/08/2017;1,1793;1,1793;MLP;EUR;Training;Trial_11
8/08/2017;1,1749;1,1749;MLP;EUR;Training;Trial_11
9/08/2017;1,1757;1,1757;MLP;EUR;Training;Trial_11
10/08/2017;1,177;1,177;MLP;EUR;Training;Trial_11
11/08/2017;1,182;1,182;MLP;EUR;Training;Trial_11
14/08/2017;1,1778;1,1778;MLP;EUR;Training;Trial_11
15/08/2017;1,1733;1,1733;MLP;EUR;Training;Trial_11
16/08/2017;1,1768;1,1768;MLP;EUR;Training;Trial_11
17/08/2017;1,1723;1,1723;MLP;EUR;Training;Trial_11
18/08/2017;1,176;1,176;MLP;EUR;Training;Trial_11
21/08/2017;1,1814;1,1814;MLP;EUR;Training;Trial_11
22/08/2017;1,176;1,176;MLP;EUR;Training;Trial_11
23/08/2017;1,1805;1,1805;MLP;EUR;Training;Trial_11
24/08/2017;1,1797;1,1797;MLP;EUR;Training;Trial_11
25/08/2017;1,1924;1,1924;MLP;EUR;Training;Trial_11
28/08/2017;1,1977;1,1977;MLP;EUR;Training;Trial_11
29/08/2017;1,1972;1,1972;MLP;EUR;Training;Trial_11
30/08/2017;1,1881;1,1881;MLP;EUR;Training;Trial_11
31/08/2017;1,1908;1,1908;MLP;EUR;Training;Trial_11
1/09/2017;1,1857;1,1857;MLP;EUR;Training;Trial_11
5/09/2017;1,1912;1,1912;MLP;EUR;Training;Trial_11
6/09/2017;1,1915;1,1915;MLP;EUR;Training;Trial_11
7/09/2017;1,2021;1,2021;MLP;EUR;Training;Trial_11
8/09/2017;1,2033;1,2033;MLP;EUR;Training;Trial_11
11/09/2017;1,1951;1,1951;MLP;EUR;Training;Trial_11
12/09/2017;1,1965;1,1965;MLP;EUR;Training;Trial_11
13/09/2017;1,1885;1,1885;MLP;EUR;Training;Trial_11
14/09/2017;1,1918;1,1918;MLP;EUR;Training;Trial_11
15/09/2017;1,1941;1,1941;MLP;EUR;Training;Trial_11
18/09/2017;1,1952;1,1952;MLP;EUR;Training;Trial_11
19/09/2017;1,1992;1,1992;MLP;EUR;Training;Trial_11
20/09/2017;1,1891;1,1891;MLP;EUR;Training;Trial_11
21/09/2017;1,1939;1,1939;MLP;EUR;Training;Trial_11
22/09/2017;1,1952;1,1952;MLP;EUR;Training;Trial_11
25/09/2017;1,1846;1,1846;MLP;EUR;Training;Trial_11
26/09/2017;1,1791;1,1791;MLP;EUR;Training;Trial_11
27/09/2017;1,1743;1,1743;MLP;EUR;Training;Trial_11
28/09/2017;1,1784;1,1784;MLP;EUR;Training;Trial_11
29/09/2017;1,1812;1,1812;MLP;EUR;Training;Trial_11
2/10/2017;1,173;1,173;MLP;EUR;Training;Trial_11
3/10/2017;1,1742;1,1742;MLP;EUR;Training;Trial_11
4/10/2017;1,1759;1,1759;MLP;EUR;Training;Trial_11
5/10/2017;1,171;1,171;MLP;EUR;Training;Trial_11
6/10/2017;1,1733;1,1733;MLP;EUR;Training;Trial_11
9/10/2017;1,1739;1,1739;MLP;EUR;Training;Trial_11
10/10/2017;1,1806;1,1806;MLP;EUR;Training;Trial_11
11/10/2017;1,1857;1,1857;MLP;EUR;Training;Trial_11
12/10/2017;1,1829;1,1829;MLP;EUR;Training;Trial_11
13/10/2017;1,1822;1,1822;MLP;EUR;Training;Trial_11
16/10/2017;1,1795;1,1795;MLP;EUR;Training;Trial_11
17/10/2017;1,1766;1,1766;MLP;EUR;Training;Trial_11
18/10/2017;1,1787;1,1787;MLP;EUR;Training;Trial_11
19/10/2017;1,185;1,185;MLP;EUR;Training;Trial_11
20/10/2017;1,1783;1,1783;MLP;EUR;Training;Trial_11
23/10/2017;1,1747;1,1747;MLP;EUR;Training;Trial_11
24/10/2017;1,1759;1,1759;MLP;EUR;Training;Trial_11
25/10/2017;1,1812;1,1812;MLP;EUR;Training;Trial_11
26/10/2017;1,165;1,165;MLP;EUR;Training;Trial_11
27/10/2017;1,1608;1,1608;MLP;EUR;Training;Trial_11
30/10/2017;1,1649;1,1649;MLP;EUR;Training;Trial_11
31/10/2017;1,1644;1,1644;MLP;EUR;Training;Trial_11
1/11/2017;1,1617;1,1617;MLP;EUR;Training;Trial_11
2/11/2017;1,1656;1,1656;MLP;EUR;Training;Trial_11
3/11/2017;1,1607;1,1607;MLP;EUR;Training;Trial_11
6/11/2017;1,1609;1,1609;MLP;EUR;Training;Trial_11
7/11/2017;1,1585;1,1585;MLP;EUR;Training;Trial_11
8/11/2017;1,1593;1,1593;MLP;EUR;Training;Trial_11
9/11/2017;1,164;1,164;MLP;EUR;Training;Trial_11
10/11/2017;1,1663;1,1663;MLP;EUR;Training;Trial_11
13/11/2017;1,1665;1,1665;MLP;EUR;Training;Trial_11
14/11/2017;1,1796;1,1796;MLP;EUR;Training;Trial_11
15/11/2017;1,1791;1,1791;MLP;EUR;Training;Trial_11
16/11/2017;1,1769;1,1769;MLP;EUR;Training;Trial_11
17/11/2017;1,1793;1,1793;MLP;EUR;Training;Trial_11
20/11/2017;1,1732;1,1732;MLP;EUR;Training;Trial_11
21/11/2017;1,1737;1,1737;MLP;EUR;Training;Trial_11
22/11/2017;1,182;1,182;MLP;EUR;Training;Trial_11
24/11/2017;1,193;1,193;MLP;EUR;Training;Trial_11
27/11/2017;1,1896;1,1896;MLP;EUR;Training;Trial_11
28/11/2017;1,1839;1,1839;MLP;EUR;Training;Trial_11
29/11/2017;1,1847;1,1847;MLP;EUR;Training;Trial_11
30/11/2017;1,1902;1,1902;MLP;EUR;Training;Trial_11
1/12/2017;1,1889;1,1889;MLP;EUR;Training;Trial_11
4/12/2017;1,1864;1,1864;MLP;EUR;Training;Trial_11
5/12/2017;1,1824;1,1824;MLP;EUR;Training;Trial_11
6/12/2017;1,1795;1,1795;MLP;EUR;Training;Trial_11
7/12/2017;1,1771;1,1771;MLP;EUR;Training;Trial_11
8/12/2017;1,1764;1,1764;MLP;EUR;Training;Trial_11
11/12/2017;1,1768;1,1768;MLP;EUR;Training;Trial_11
12/12/2017;1,174;1,174;MLP;EUR;Training;Trial_11
13/12/2017;1,1825;1,1825;MLP;EUR;Training;Trial_11
14/12/2017;1,1777;1,1777;MLP;EUR;Training;Trial_11
15/12/2017;1,1752;1,1752;MLP;EUR;Training;Trial_11
18/12/2017;1,1781;1,1781;MLP;EUR;Training;Trial_11
19/12/2017;1,1838;1,1838;MLP;EUR;Training;Trial_11
20/12/2017;1,1869;1,1869;MLP;EUR;Training;Trial_11
21/12/2017;1,1873;1,1873;MLP;EUR;Training;Trial_11
22/12/2017;1,1857;1,1857;MLP;EUR;Training;Trial_11
26/12/2017;1,1858;1,1858;MLP;EUR;Training;Trial_11
27/12/2017;1,1886;1,1886;MLP;EUR;Training;Trial_11
28/12/2017;1,1941;1,1941;MLP;EUR;Training;Trial_11
29/12/2017;1,1996;1,1996;MLP;EUR;Training;Trial_11
2/01/2018;1,2057;1,2057;MLP;EUR;Training;Trial_11
3/01/2018;1,2012;1,2012;MLP;EUR;Training;Trial_11
4/01/2018;1,2067;1,2067;MLP;EUR;Training;Trial_11
5/01/2018;1,2028;1,2028;MLP;EUR;Training;Trial_11
8/01/2018;1,1965;1,1965;MLP;EUR;Training;Trial_11
9/01/2018;1,1935;1,1935;MLP;EUR;Training;Trial_11
10/01/2018;1,1945;1,1945;MLP;EUR;Training;Trial_11
11/01/2018;1,2031;1,2031;MLP;EUR;Training;Trial_11
12/01/2018;1,2185;1,2185;MLP;EUR;Training;Trial_11
16/01/2018;1,2259;1,2259;MLP;EUR;Training;Trial_11
17/01/2018;1,2184;1,2184;MLP;EUR;Training;Trial_11
18/01/2018;1,2237;1,2237;MLP;EUR;Training;Trial_11
19/01/2018;1,222;1,222;MLP;EUR;Training;Trial_11
22/01/2018;1,226;1,226;MLP;EUR;Training;Trial_11
23/01/2018;1,2297;1,2297;MLP;EUR;Training;Trial_11
24/01/2018;1,2406;1,2406;MLP;EUR;Training;Trial_11
25/01/2018;1,2395;1,2395;MLP;EUR;Training;Trial_11
26/01/2018;1,2419;1,2419;MLP;EUR;Training;Trial_11
29/01/2018;1,2381;1,2381;MLP;EUR;Training;Trial_11
30/01/2018;1,24;1,24;MLP;EUR;Training;Trial_11
31/01/2018;1,242;1,242;MLP;EUR;Training;Trial_11
1/02/2018;1,2508;1,2508;MLP;EUR;Training;Trial_11
2/02/2018;1,246;1,246;MLP;EUR;Training;Trial_11
5/02/2018;1,2367;1,2367;MLP;EUR;Training;Trial_11
6/02/2018;1,2376;1,2376;MLP;EUR;Training;Trial_11
7/02/2018;1,2262;1,2262;MLP;EUR;Training;Trial_11
8/02/2018;1,2245;1,2245;MLP;EUR;Training;Trial_11
9/02/2018;1,2233;1,2233;MLP;EUR;Training;Trial_11
12/02/2018;1,2291;1,2291;MLP;EUR;Training;Trial_11
13/02/2018;1,235;1,235;MLP;EUR;Training;Trial_11
14/02/2018;1,2448;1,2448;MLP;EUR;Training;Trial_11
15/02/2018;1,2505;1,2505;MLP;EUR;Training;Trial_11
16/02/2018;1,2404;1,2404;MLP;EUR;Training;Trial_11
20/02/2018;1,2336;1,2336;MLP;EUR;Training;Trial_11
21/02/2018;1,2282;1,2282;MLP;EUR;Training;Trial_11
22/02/2018;1,2329;1,2329;MLP;EUR;Training;Trial_11
23/02/2018;1,2293;1,2293;MLP;EUR;Training;Trial_11
26/02/2018;1,2316;1,2316;MLP;EUR;Training;Trial_11
27/02/2018;1,2231;1,2231;MLP;EUR;Training;Trial_11
28/02/2018;1,2193;1,2193;MLP;EUR;Training;Trial_11
1/03/2018;1,2267;1,2267;MLP;EUR;Training;Trial_11
2/03/2018;1,2317;1,2317;MLP;EUR;Training;Trial_11
5/03/2018;1,2335;1,2335;MLP;EUR;Training;Trial_11
6/03/2018;1,2402;1,2402;MLP;EUR;Training;Trial_11
7/03/2018;1,2412;1,2412;MLP;EUR;Training;Trial_11
8/03/2018;1,231;1,231;MLP;EUR;Training;Trial_11
9/03/2018;1,2305;1,2305;MLP;EUR;Training;Trial_11
